"product_id","brand","technology","resolution","support_HDR","screensize","week_id","sales","RRP","discount","marketing_expense","cost_shifter"
37,"Philips","LCD","1080p",0,"40-49",51,1097,999,0.12,3916.58339463174,651.612541636437
38,"Philips","OLED","1080p",0,"50-59",51,1235,999,0.12,3916.58339463174,623.329487021407
39,"Philips","LCD","1080p",1,"60+",51,1094,1299,0.19,3916.58339463174,693.807052697371
40,"Philips","LCD","4k",1,"50-59",51,1150,1049,0.21,3916.58339463174,586.978413124232
1,"Samsung","OLED","1080p",0,"50-59",52,1383,1099,0.18,1669.27067562938,578.30151918709
2,"Samsung","OLED","4k",1,"30-39",52,1053,949,0.12,1669.27067562938,594.216284092861
3,"Samsung","OLED","4k",0,"30-39",52,1338,1449,0.23,1669.27067562938,572.740422574959
4,"Samsung","QLED","1080p",1,"60+",52,1277,1249,0.23,1669.27067562938,617.029059506302
5,"Samsung","OLED","4k",1,"50-59",52,1413,1149,0.25,1669.27067562938,583.527451534497
6,"Samsung","QLED","4k",0,"40-49",52,1251,1299,0.3,1669.27067562938,645.407528153473
7,"Samsung","QLED","4k",1,"40-49",52,1055,1049,0.25,1669.27067562938,595.67544806818
8,"Samsung","QLED","4k",1,"40-49",52,1453,1549,0.27,1669.27067562938,587.645792853351
9,"Samsung","OLED","1080p",0,"60+",52,1200,1249,0.3,1669.27067562938,589.36189855203
10,"Samsung","LCD","1080p",0,"40-49",52,1243,1049,0.15,1669.27067562938,552.699239570362
11,"LG","QLED","4k",1,"40-49",52,1299,1099,0.09,4264.6844368428,627.520659255386
12,"LG","QLED","1080p",0,"40-49",52,1293,1149,0.26,4264.6844368428,606.950722110013
13,"LG","LCD","4k",0,"50-59",52,1378,1149,0.22,4264.6844368428,601.668301307143
14,"LG","QLED","4k",0,"60+",52,1578,1849,0.29,4264.6844368428,610.82130552099
15,"LG","OLED","1080p",1,"60+",52,1316,1099,0.2,4264.6844368428,616.617397902439
16,"LG","LCD","1080p",1,"40-49",52,1283,1249,0.29,4264.6844368428,628.912863948796
17,"LG","OLED","4k",0,"30-39",52,1422,1399,0.2,4264.6844368428,618.579685917123
18,"LG","OLED","4k",1,"40-49",52,1194,1049,0.23,4264.6844368428,677.512193174915
19,"LG","LCD","1080p",1,"40-49",52,1325,1299,0.32,4264.6844368428,569.390389284146
20,"LG","LCD","4k",0,"40-49",52,1455,1299,0.16,4264.6844368428,602.280373408119
21,"Sony","LCD","4k",0,"50-59",52,1314,1199,0.17,2556.46326113492,609.541276743924
22,"Sony","LCD","4k",0,"60+",52,1469,1249,0.21,2556.46326113492,534.310606689434
23,"Sony","OLED","4k",1,"40-49",52,1201,1049,0.16,2556.46326113492,645.328386291331
24,"Sony","QLED","1080p",1,"50-59",52,1448,1349,0.23,2556.46326113492,598.572153331321
25,"Sony","OLED","4k",1,"40-49",52,1377,1199,0.11,2556.46326113492,606.56454758306
26,"Sony","QLED","4k",1,"50-59",52,1136,699,0.18,2556.46326113492,551.099264353304
27,"Sony","LCD","4k",0,"60+",52,1321,1399,0.2,2556.46326113492,680.442278892915
28,"Sony","QLED","4k",0,"30-39",52,1201,1149,0.2,2556.46326113492,654.829412079237
29,"Sony","OLED","1080p",1,"50-59",52,1244,1249,0.28,2556.46326113492,627.714469070856
30,"Sony","QLED","1080p",1,"50-59",52,1322,1049,0.13,2556.46326113492,570.586987733535
31,"Philips","LCD","4k",1,"50-59",52,1342,949,0.1,4720.75879201293,566.438799447354
32,"Philips","OLED","1080p",0,"30-39",52,1259,1199,0.18,4720.75879201293,596.122439272162
33,"Philips","OLED","1080p",1,"50-59",52,1536,1399,0.09,4720.75879201293,681.617825829049
34,"Philips","LCD","1080p",0,"50-59",52,1322,1199,0.21,4720.75879201293,564.390694648213
35,"Philips","OLED","1080p",1,"40-49",52,1019,1049,0.22,4720.75879201293,698.720908417063
36,"Philips","QLED","4k",0,"40-49",52,1295,1399,0.23,4720.75879201293,621.658764233926
37,"Philips","LCD","1080p",0,"40-49",52,1294,1149,0.13,4720.75879201293,644.230871873413
38,"Philips","OLED","1080p",0,"50-59",52,1809,1749,0.28,4720.75879201293,570.018369039413
39,"Philips","LCD","1080p",1,"60+",52,1117,1099,0.23,4720.75879201293,664.952858364141
40,"Philips","LCD","4k",1,"50-59",52,1380,1149,0.2,4720.75879201293,593.580653293493
